0|000836|20170930|0.0527|20171028|20150923|20171124|20170524|20171124|-0.80|20171124
0|000837|20170930|0.0140|20171031|20170720|20170720||20171124|-0.62|
0|000838|20170930|0.0785|20171027|20171121|20171121|20170502|||20160304
0|000839|20170930|0.0632|20171031|20171108|20171117||20170828|0.41|20171117
0|000848|20170930|0.3300|20171021|20151221|||||
0|000850|20170930|0.0250|20171031|20170221|||||20150119
0|000851|20170930|0.0707|20171021|20160215|20171124|20160929|20170410|-2.50|20171117
0|000852|20170930|-0.2106|20171026|20170824|20171103||||20170717
0|000856|20170930|0.0000|20171025|20170920|20171127|20170413|20170412|-206.57|20171117
0|000858|20170930|1.8350|20171027|20150710|||||
0|000859|20170930|0.0246|20171026|20170704|20170704|20161116|20171122|1000.00|
0|000860|20170930|0.4771|20171028|20160503|||||
0|000861|20170930|0.0516|20171031|20160818|||20170718|70.00|
0|000862|20170930|-0.0953|20171027|20151015||20170313|||
0|000863|20170930|0.0400|20171031|20160330||20151203|20171117|0.46|
0|000868|20170930|-0.1200|20171027|20171009|20171116|20170918|||
0|000869|20170930|1.1900|20171026|20151201|||||
0|000875|20170930|-0.0500|20171027|20170519|||20170411|0.17|
0|000876|20170930|0.4600|20171031|20150717||20161117|20170808|2.00|20160302
0|000877|20170930|0.3566|20171017|20170703|20170703|20170907|20170320|-0.06|20170523
0|000878|20170930|0.1600|20171027|20170126|20171016|20161018|||20170811
0|000880|20170930|0.1043|20171031|20170607|20170607||20170726|0.01|20170508
0|000881|20170930|0.2211|20171028|20171017|20171017|20160721|||
0|000882|20170930|0.0112|20171027|20161223||20161124|20171122|2.00|
0|000883|20170930|0.3100|20171028|20150916|||20170626|6507.44|
0|000885|20170930|1.2047|20171031|20170720|20170720|20170508|20170724|-704.01|20170331
0|000886|20170930|0.1120|20171030|20170209|20171114||||20171114
0|000887|20170930|0.7800|20171031|20151109|20170714|20170427|20170727|0.80|20170714
0|000888|20170930|0.2875|20171027|20150713|||20170116|-0.59|
0|000889|20170930|0.2853|20171028|20161219|20171102|20170414|||20171101
0|000890|20170930|0.0495|20171031|20170804|20170804|20160315|||
0|000892|20170930|-0.0209|20171027|20160722|20170808|20170718|20171101|61.15|20160511
0|000893|20170930|-0.0480|20171031|20171027|20171027|20170531|20170126|3784.52|20170526
0|000895|20170930|0.9550|20171031|20151221|||20171110|0.01|
0|000897|20170930|-0.0299|20171031|20170411|||||20141222
0|000898|20170930|0.4540|20171031|20161207||20160920|||20150119
0|000899|20170930|0.1659|20171031|20161111||20161124|||
0|000900|20170930|0.4318|20171027|20150721||20171027|20161216|-256.00|
0|000901|20170930|0.2077|20171031|20171122|20171122|20160720|||
0|000902|20170930|0.4500|20171028|20150714||20160309|20170929|0.50|
